Symbol,Dzien,Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,nie,nie
2845.N,D,20050106,178.08,178.08,178.08,178.08,0,0
2845.N,D,20050107,178.08,178.08,178.08,178.08,0,0
2845.N,D,20050110,178.2,178.2,178.2,178.2,0,0
2845.N,D,20050111,178.22,178.22,178.22,178.22,0,0
2845.N,D,20050112,178.22,178.22,178.22,178.22,0,0
2845.N,D,20050113,178.26,178.26,178.26,178.26,0,0
2845.N,D,20050114,178.27,178.27,178.27,178.27,0,0
2845.N,D,20050117,178.38,178.38,178.38,178.38,0,0
2845.N,D,20050118,178.37,178.37,178.37,178.37,0,0
2845.N,D,20050119,178.37,178.37,178.37,178.37,0,0
2845.N,D,20050120,178.45,178.45,178.45,178.45,0,0
2845.N,D,20050121,178.45,178.45,178.45,178.45,0,0
2845.N,D,20050124,178.56,178.56,178.56,178.56,0,0
2845.N,D,20050125,178.57,178.57,178.57,178.57,0,0
2845.N,D,20050126,178.61,178.61,178.61,178.61,0,0
2845.N,D,20050127,178.67,178.67,178.67,178.67,0,0
2845.N,D,20050128,178.69,178.69,178.69,178.69,0,0
2845.N,D,20050131,178.74,178.74,178.74,178.74,0,0
2845.N,D,20050201,178.78,178.78,178.78,178.78,0,0
2845.N,D,20050202,178.79,178.79,178.79,178.79,0,0
2845.N,D,20050203,178.84,178.84,178.84,178.84,0,0
2845.N,D,20050204,178.87,178.87,178.87,178.87,0,0
2845.N,D,20050207,179,179,179,179,0,0
2845.N,D,20050208,179.04,179.04,179.04,179.04,0,0
2845.N,D,20050209,179.06,179.06,179.06,179.06,0,0
2845.N,D,20050210,179.06,179.06,179.06,179.06,0,0
2845.N,D,20050211,179.09,179.09,179.09,179.09,0,0
2845.N,D,20050214,179.2,179.2,179.2,179.2,0,0
2845.N,D,20050215,179.19,179.19,179.19,179.19,0,0
2845.N,D,20050216,179.24,179.24,179.24,179.24,0,0
2845.N,D,20050217,179.27,179.27,179.27,179.27,0,0
2845.N,D,20050218,179.3,179.3,179.3,179.3,0,0
2845.N,D,20050221,179.37,179.37,179.37,179.37,0,0
2845.N,D,20050222,179.4,179.4,179.4,179.4,0,0
2845.N,D,20050223,179.42,179.42,179.42,179.42,0,0
2845.N,D,20050224,179.45,179.45,179.45,179.45,0,0
2845.N,D,20050225,179.48,179.48,179.48,179.48,0,0
2845.N,D,20050228,179.6,179.6,179.6,179.6,0,0
2845.N,D,20050301,179.65,179.65,179.65,179.65,0,0
2845.N,D,20050302,179.66,179.66,179.66,179.66,0,0
2845.N,D,20050303,179.7,179.7,179.7,179.7,0,0
2845.N,D,20050304,179.73,179.73,179.73,179.73,0,0
2845.N,D,20050307,179.8,179.8,179.8,179.8,0,0
2845.N,D,20050308,179.83,179.83,179.83,179.83,0,0
2845.N,D,20050309,179.85,179.85,179.85,179.85,0,0
2845.N,D,20050310,179.88,179.88,179.88,179.88,0,0
2845.N,D,20050311,179.9,179.9,179.9,179.9,0,0
2845.N,D,20050314,180.02,180.02,180.02,180.02,0,0
2845.N,D,20050315,180.06,180.06,180.06,180.06,0,0
2845.N,D,20050316,180.14,180.14,180.14,180.14,0,0
2845.N,D,20050317,180.17,180.17,180.17,180.17,0,0
2845.N,D,20050318,180.17,180.17,180.17,180.17,0,0
2845.N,D,20050321,180.38,180.38,180.38,180.38,0,0
2845.N,D,20050322,180.43,180.43,180.43,180.43,0,0
2845.N,D,20050323,180.43,180.43,180.43,180.43,0,0
2845.N,D,20050324,180.47,180.47,180.47,180.47,0,0
2845.N,D,20050329,180.57,180.57,180.57,180.57,0,0
2845.N,D,20050330,180.62,180.62,180.62,180.62,0,0
2845.N,D,20050331,180.64,180.64,180.64,180.64,0,0
2845.N,D,20050401,180.66,180.66,180.66,180.66,0,0
2845.N,D,20050404,180.75,180.75,180.75,180.75,0,0
2845.N,D,20050405,180.75,180.75,180.75,180.75,0,0
2845.N,D,20050406,180.78,180.78,180.78,180.78,0,0
2845.N,D,20050407,180.81,180.81,180.81,180.81,0,0
2845.N,D,20050411,180.92,180.92,180.92,180.92,0,0
2845.N,D,20050412,180.92,180.92,180.92,180.92,0,0
2845.N,D,20050413,180.95,180.95,180.95,180.95,0,0
2845.N,D,20050414,180.98,180.98,180.98,180.98,0,0
2845.N,D,20050415,181,181,181,181,0,0
2845.N,D,20050418,181.05,181.05,181.05,181.05,0,0
2845.N,D,20050419,181.08,181.08,181.08,181.08,0,0
2845.N,D,20050420,181.11,181.11,181.11,181.11,0,0
2845.N,D,20050421,181.14,181.14,181.14,181.14,0,0
2845.N,D,20050422,181.16,181.16,181.16,181.16,0,0
2845.N,D,20050425,181.21,181.21,181.21,181.21,0,0
2845.N,D,20050426,181.25,181.25,181.25,181.25,0,0
2845.N,D,20050427,181.26,181.26,181.26,181.26,0,0
2845.N,D,20050428,181.35,181.35,181.35,181.35,0,0
2845.N,D,20050429,181.39,181.39,181.39,181.39,0,0
2845.N,D,20050502,181.46,181.46,181.46,181.46,0,0
2845.N,D,20050504,181.52,181.52,181.52,181.52,0,0
2845.N,D,20050505,181.56,181.56,181.56,181.56,0,0
2845.N,D,20050506,181.55,181.55,181.55,181.55,0,0
2845.N,D,20050509,181.63,181.63,181.63,181.63,0,0
2845.N,D,20050510,181.65,181.65,181.65,181.65,0,0
2845.N,D,20050511,181.67,181.67,181.67,181.67,0,0
2845.N,D,20050512,181.7,181.7,181.7,181.7,0,0
2845.N,D,20050513,181.71,181.71,181.71,181.71,0,0
2845.N,D,20050516,181.79,181.79,181.79,181.79,0,0
2845.N,D,20050517,181.81,181.81,181.81,181.81,0,0
2845.N,D,20050518,181.84,181.84,181.84,181.84,0,0
2845.N,D,20050519,181.86,181.86,181.86,181.86,0,0
2845.N,D,20050520,181.87,181.87,181.87,181.87,0,0
2845.N,D,20050523,181.95,181.95,181.95,181.95,0,0
2845.N,D,20050524,181.97,181.97,181.97,181.97,0,0
2845.N,D,20050525,181.99,181.99,181.99,181.99,0,0
2845.N,D,20050527,182.03,182.03,182.03,182.03,0,0
2845.N,D,20050530,182.09,182.09,182.09,182.09,0,0
2845.N,D,20050531,182.11,182.11,182.11,182.11,0,0
2845.N,D,20050601,182.21,182.21,182.21,182.21,0,0
2845.N,D,20050602,182.23,182.23,182.23,182.23,0,0
2845.N,D,20050603,182.24,182.24,182.24,182.24,0,0
2845.N,D,20050606,182.32,182.32,182.32,182.32,0,0
2845.N,D,20050607,182.35,182.35,182.35,182.35,0,0
2845.N,D,20050608,182.39,182.39,182.39,182.39,0,0
2845.N,D,20050609,182.41,182.41,182.41,182.41,0,0
2845.N,D,20050610,182.43,182.43,182.43,182.43,0,0
2845.N,D,20050613,182.49,182.49,182.49,182.49,0,0
2845.N,D,20050614,182.51,182.51,182.51,182.51,0,0
2845.N,D,20050615,182.53,182.53,182.53,182.53,0,0
2845.N,D,20050616,182.56,182.56,182.56,182.56,0,0
2845.N,D,20050617,182.57,182.57,182.57,182.57,0,0
2845.N,D,20050620,182.64,182.64,182.64,182.64,0,0
2845.N,D,20050621,182.67,182.67,182.67,182.67,0,0
2845.N,D,20050622,182.72,182.72,182.72,182.72,0,0
2845.N,D,20050623,182.74,182.74,182.74,182.74,0,0
2845.N,D,20050624,182.78,182.78,182.78,182.78,0,0
2845.N,D,20050627,182.82,182.82,182.82,182.82,0,0
2845.N,D,20050628,182.88,182.88,182.88,182.88,0,0
2845.N,D,20050629,182.9,182.9,182.9,182.9,0,0
2845.N,D,20050630,182.93,182.93,182.93,182.93,0,0
2845.N,D,20050701,182.96,182.96,182.96,182.96,0,0
2845.N,D,20050704,183.02,183.02,183.02,183.02,0,0
2845.N,D,20050705,183.05,183.05,183.05,183.05,0,0
2845.N,D,20050706,183.06,183.06,183.06,183.06,0,0
2845.N,D,20050707,183.1,183.1,183.1,183.1,0,0
2845.N,D,20050708,183.1,183.1,183.1,183.1,0,0
2845.N,D,20050711,183.22,183.22,183.22,183.22,0,0
2845.N,D,20050712,183.26,183.26,183.26,183.26,0,0
2845.N,D,20050713,183.26,183.26,183.26,183.26,0,0
2845.N,D,20050714,183.29,183.29,183.29,183.29,0,0
2845.N,D,20050715,183.31,183.31,183.31,183.31,0,0
2845.N,D,20050718,183.38,183.38,183.38,183.38,0,0
2845.N,D,20050719,183.41,183.41,183.41,183.41,0,0
2845.N,D,20050720,183.39,183.39,183.39,183.39,0,0
2845.N,D,20050721,183.44,183.44,183.44,183.44,0,0
2845.N,D,20050722,183.46,183.46,183.46,183.46,0,0
2845.N,D,20050725,183.5,183.5,183.5,183.5,0,0
2845.N,D,20050726,183.52,183.52,183.52,183.52,0,0
2845.N,D,20050727,183.54,183.54,183.54,183.54,0,0
2845.N,D,20050728,183.59,183.59,183.59,183.59,0,0
2845.N,D,20050729,183.57,183.57,183.57,183.57,0,0
2845.N,D,20050801,183.64,183.64,183.64,183.64,0,0
2845.N,D,20050802,183.64,183.64,183.64,183.64,0,0
2845.N,D,20050803,183.66,183.66,183.66,183.66,0,0
2845.N,D,20050804,183.69,183.69,183.69,183.69,0,0
2845.N,D,20050805,183.74,183.74,183.74,183.74,0,0
2845.N,D,20050808,183.79,183.79,183.79,183.79,0,0
2845.N,D,20050809,183.8,183.8,183.8,183.8,0,0
2845.N,D,20050810,183.84,183.84,183.84,183.84,0,0
2845.N,D,20050811,183.83,183.83,183.83,183.83,0,0
2845.N,D,20050812,183.89,183.89,183.89,183.89,0,0
2845.N,D,20050816,183.97,183.97,183.97,183.97,0,0
2845.N,D,20050817,183.95,183.95,183.95,183.95,0,0
2845.N,D,20050818,183.97,183.97,183.97,183.97,0,0
2845.N,D,20050819,183.98,183.98,183.98,183.98,0,0
2845.N,D,20050822,184.04,184.04,184.04,184.04,0,0
2845.N,D,20050823,184.07,184.07,184.07,184.07,0,0
2845.N,D,20050824,184.09,184.09,184.09,184.09,0,0
2845.N,D,20050825,184.13,184.13,184.13,184.13,0,0
2845.N,D,20050826,184.13,184.13,184.13,184.13,0,0
2845.N,D,20050829,184.18,184.18,184.18,184.18,0,0
2845.N,D,20050830,184.2,184.2,184.2,184.2,0,0
2845.N,D,20050831,184.22,184.22,184.22,184.22,0,0
2845.N,D,20050901,184.26,184.26,184.26,184.26,0,0
2845.N,D,20050902,184.27,184.27,184.27,184.27,0,0
2845.N,D,20050905,184.33,184.33,184.33,184.33,0,0
2845.N,D,20050906,184.37,184.37,184.37,184.37,0,0
2845.N,D,20050907,184.38,184.38,184.38,184.38,0,0
2845.N,D,20050908,184.42,184.42,184.42,184.42,0,0
2845.N,D,20050909,184.43,184.43,184.43,184.43,0,0
2845.N,D,20050912,184.49,184.49,184.49,184.49,0,0
2845.N,D,20050913,184.51,184.51,184.51,184.51,0,0
2845.N,D,20050914,184.51,184.51,184.51,184.51,0,0
2845.N,D,20050915,184.56,184.56,184.56,184.56,0,0
2845.N,D,20050916,184.57,184.57,184.57,184.57,0,0
2845.N,D,20050919,184.65,184.65,184.65,184.65,0,0
2845.N,D,20050920,184.68,184.68,184.68,184.68,0,0
2845.N,D,20050921,184.68,184.68,184.68,184.68,0,0
2845.N,D,20050922,184.67,184.67,184.67,184.67,0,0
2845.N,D,20050923,184.72,184.72,184.72,184.72,0,0
2845.N,D,20050926,184.8,184.8,184.8,184.8,0,0
2845.N,D,20050927,184.78,184.78,184.78,184.78,0,0
2845.N,D,20050928,184.81,184.81,184.81,184.81,0,0
2845.N,D,20050929,184.81,184.81,184.81,184.81,0,0
2845.N,D,20050930,184.83,184.83,184.83,184.83,0,0
2845.N,D,20051003,184.88,184.88,184.88,184.88,0,0
2845.N,D,20051004,184.86,184.86,184.86,184.86,0,0
2845.N,D,20051005,184.91,184.91,184.91,184.91,0,0
2845.N,D,20051006,184.92,184.92,184.92,184.92,0,0
2845.N,D,20051007,184.95,184.95,184.95,184.95,0,0
2845.N,D,20051010,185,185,185,185,0,0
2845.N,D,20051011,185.03,185.03,185.03,185.03,0,0
2845.N,D,20051012,185.04,185.04,185.04,185.04,0,0
2845.N,D,20051013,185,185,185,185,0,0
2845.N,D,20051014,185.02,185.02,185.02,185.02,0,0
2845.N,D,20051017,185.05,185.05,185.05,185.05,0,0
2845.N,D,20051018,185.07,185.07,185.07,185.07,0,0
2845.N,D,20051019,185.11,185.11,185.11,185.11,0,0
2845.N,D,20051020,185.12,185.12,185.12,185.12,0,0
2845.N,D,20051021,185.13,185.13,185.13,185.13,0,0
2845.N,D,20051024,185.21,185.21,185.21,185.21,0,0
2845.N,D,20051025,185.2,185.2,185.2,185.2,0,0
2845.N,D,20051026,185.2,185.2,185.2,185.2,0,0
2845.N,D,20051027,185.18,185.18,185.18,185.18,0,0
2845.N,D,20051028,185.17,185.17,185.17,185.17,0,0
2845.N,D,20051031,185.22,185.22,185.22,185.22,0,0
2845.N,D,20051102,185.24,185.24,185.24,185.24,0,0
2845.N,D,20051103,185.29,185.29,185.29,185.29,0,0
2845.N,D,20051104,185.26,185.26,185.26,185.26,0,0
2845.N,D,20051107,185.31,185.31,185.31,185.31,0,0
2845.N,D,20051108,185.34,185.34,185.34,185.34,0,0
2845.N,D,20051109,185.31,185.31,185.31,185.31,0,0
2845.N,D,20051110,185.36,185.36,185.36,185.36,0,0
2845.N,D,20051114,185.42,185.42,185.42,185.42,0,0
2845.N,D,20051115,185.45,185.45,185.45,185.45,0,0
2845.N,D,20051116,185.52,185.52,185.52,185.52,0,0
2845.N,D,20051117,185.48,185.48,185.48,185.48,0,0
2845.N,D,20051118,185.49,185.49,185.49,185.49,0,0
2845.N,D,20051121,185.56,185.56,185.56,185.56,0,0
2845.N,D,20051122,185.58,185.58,185.58,185.58,0,0
2845.N,D,20051123,185.61,185.61,185.61,185.61,0,0
2845.N,D,20051124,185.64,185.64,185.64,185.64,0,0
2845.N,D,20051125,185.65,185.65,185.65,185.65,0,0
2845.N,D,20051128,185.73,185.73,185.73,185.73,0,0
2845.N,D,20051129,185.72,185.72,185.72,185.72,0,0
2845.N,D,20051130,185.73,185.73,185.73,185.73,0,0
2845.N,D,20051201,185.73,185.73,185.73,185.73,0,0
2845.N,D,20051202,185.72,185.72,185.72,185.72,0,0
2845.N,D,20051205,185.8,185.8,185.8,185.8,0,0
2845.N,D,20051206,185.82,185.82,185.82,185.82,0,0
2845.N,D,20051207,185.81,185.81,185.81,185.81,0,0
2845.N,D,20051208,185.85,185.85,185.85,185.85,0,0
2845.N,D,20051209,185.85,185.85,185.85,185.85,0,0
2845.N,D,20051212,185.91,185.91,185.91,185.91,0,0
2845.N,D,20051213,185.95,185.95,185.95,185.95,0,0
2845.N,D,20051214,185.99,185.99,185.99,185.99,0,0
2845.N,D,20051215,185.99,185.99,185.99,185.99,0,0
2845.N,D,20051216,186.05,186.05,186.05,186.05,0,0
2845.N,D,20051219,186.08,186.08,186.08,186.08,0,0
2845.N,D,20051220,186.08,186.08,186.08,186.08,0,0
2845.N,D,20051221,186.08,186.08,186.08,186.08,0,0
2845.N,D,20051222,186.12,186.12,186.12,186.12,0,0
2845.N,D,20051223,186.15,186.15,186.15,186.15,0,0
2845.N,D,20051227,186.23,186.23,186.23,186.23,0,0
2845.N,D,20051228,186.26,186.26,186.26,186.26,0,0
2845.N,D,20051229,186.28,186.28,186.28,186.28,0,0
2845.N,D,20051230,186.26,186.26,186.26,186.26,0,0
2845.N,D,20060102,186.33,186.33,186.33,186.33,0,0
2845.N,D,20060103,186.34,186.34,186.34,186.34,0,0
2845.N,D,20060104,186.35,186.35,186.35,186.35,0,0
2845.N,D,20060105,186.34,186.34,186.34,186.34,0,0
2845.N,D,20060106,186.39,186.39,186.39,186.39,0,0
2845.N,D,20060109,186.42,186.42,186.42,186.42,0,0
2845.N,D,20060110,186.46,186.46,186.46,186.46,0,0
2845.N,D,20060111,186.46,186.46,186.46,186.46,0,0
2845.N,D,20060112,186.51,186.51,186.51,186.51,0,0
2845.N,D,20060113,186.52,186.52,186.52,186.52,0,0
2845.N,D,20060116,186.58,186.58,186.58,186.58,0,0
2845.N,D,20060117,186.58,186.58,186.58,186.58,0,0
2845.N,D,20060118,186.57,186.57,186.57,186.57,0,0
2845.N,D,20060119,186.59,186.59,186.59,186.59,0,0
2845.N,D,20060120,186.64,186.64,186.64,186.64,0,0
2845.N,D,20060123,186.71,186.71,186.71,186.71,0,0
2845.N,D,20060124,186.73,186.73,186.73,186.73,0,0
2845.N,D,20060125,186.78,186.78,186.78,186.78,0,0
2845.N,D,20060126,186.75,186.75,186.75,186.75,0,0
2845.N,D,20060127,186.75,186.75,186.75,186.75,0,0
2845.N,D,20060130,186.81,186.81,186.81,186.81,0,0
2845.N,D,20060131,186.83,186.83,186.83,186.83,0,0
2845.N,D,20060201,186.92,186.92,186.92,186.92,0,0
2845.N,D,20060202,186.93,186.93,186.93,186.93,0,0
2845.N,D,20060203,186.94,186.94,186.94,186.94,0,0
2845.N,D,20060206,186.99,186.99,186.99,186.99,0,0
2845.N,D,20060207,187.03,187.03,187.03,187.03,0,0
2845.N,D,20060208,187.04,187.04,187.04,187.04,0,0
2845.N,D,20060209,187.07,187.07,187.07,187.07,0,0
2845.N,D,20060210,187.1,187.1,187.1,187.1,0,0
2845.N,D,20060213,187.13,187.13,187.13,187.13,0,0
2845.N,D,20060214,187.16,187.16,187.16,187.16,0,0
2845.N,D,20060215,187.23,187.23,187.23,187.23,0,0
2845.N,D,20060216,187.29,187.29,187.29,187.29,0,0
2845.N,D,20060217,187.29,187.29,187.29,187.29,0,0
2845.N,D,20060220,187.37,187.37,187.37,187.37,0,0
2845.N,D,20060221,187.39,187.39,187.39,187.39,0,0
2845.N,D,20060222,187.38,187.38,187.38,187.38,0,0
2845.N,D,20060223,187.44,187.44,187.44,187.44,0,0
2845.N,D,20060224,187.4,187.4,187.4,187.4,0,0
2845.N,D,20060227,187.46,187.46,187.46,187.46,0,0
2845.N,D,20060228,187.52,187.52,187.52,187.52,0,0
2845.N,D,20060301,187.57,187.57,187.57,187.57,0,0
2845.N,D,20060302,187.57,187.57,187.57,187.57,0,0
2845.N,D,20060303,187.6,187.6,187.6,187.6,0,0
2845.N,D,20060306,187.65,187.65,187.65,187.65,0,0
2845.N,D,20060307,187.64,187.64,187.64,187.64,0,0
2845.N,D,20060308,187.65,187.65,187.65,187.65,0,0
2845.N,D,20060309,187.67,187.67,187.67,187.67,0,0
2845.N,D,20060310,187.69,187.69,187.69,187.69,0,0
2845.N,D,20060313,187.74,187.74,187.74,187.74,0,0
2845.N,D,20060314,187.78,187.78,187.78,187.78,0,0
2845.N,D,20060315,187.78,187.78,187.78,187.78,0,0
2845.N,D,20060316,187.82,187.82,187.82,187.82,0,0
2845.N,D,20060317,187.84,187.84,187.84,187.84,0,0
2845.N,D,20060320,187.87,187.87,187.87,187.87,0,0
2845.N,D,20060321,187.88,187.88,187.88,187.88,0,0
2845.N,D,20060322,187.89,187.89,187.89,187.89,0,0
2845.N,D,20060323,187.92,187.92,187.92,187.92,0,0
2845.N,D,20060324,187.93,187.93,187.93,187.93,0,0
2845.N,D,20060327,187.96,187.96,187.96,187.96,0,0
2845.N,D,20060328,187.97,187.97,187.97,187.97,0,0
2845.N,D,20060329,187.97,187.97,187.97,187.97,0,0
2845.N,D,20060330,187.97,187.97,187.97,187.97,0,0
2845.N,D,20060331,188.03,188.03,188.03,188.03,0,0
2845.N,D,20060403,188.05,188.05,188.05,188.05,0,0
2845.N,D,20060404,188.03,188.03,188.03,188.03,0,0
2845.N,D,20060405,188.03,188.03,188.03,188.03,0,0
2845.N,D,20060406,188.06,188.06,188.06,188.06,0,0
2845.N,D,20060407,188.08,188.08,188.08,188.08,0,0
2845.N,D,20060410,188.11,188.11,188.11,188.11,0,0
2845.N,D,20060411,188.16,188.16,188.16,188.16,0,0
2845.N,D,20060412,188.17,188.17,188.17,188.17,0,0
2845.N,D,20060413,188.19,188.19,188.19,188.19,0,0
2845.N,D,20060418,188.32,188.32,188.32,188.32,0,0
2845.N,D,20060419,188.32,188.32,188.32,188.32,0,0
2845.N,D,20060420,188.32,188.32,188.32,188.32,0,0
2845.N,D,20060421,188.35,188.35,188.35,188.35,0,0
2845.N,D,20060424,188.35,188.35,188.35,188.35,0,0
2845.N,D,20060425,188.4,188.4,188.4,188.4,0,0
2845.N,D,20060426,188.39,188.39,188.39,188.39,0,0
2845.N,D,20060427,188.4,188.4,188.4,188.4,0,0
2845.N,D,20060428,188.4,188.4,188.4,188.4,0,0
2845.N,D,20060502,188.47,188.47,188.47,188.47,0,0
2845.N,D,20060504,188.5,188.5,188.5,188.5,0,0
2845.N,D,20060505,188.55,188.55,188.55,188.55,0,0
2845.N,D,20060508,188.56,188.56,188.56,188.56,0,0
2845.N,D,20060509,188.58,188.58,188.58,188.58,0,0
2845.N,D,20060510,188.61,188.61,188.61,188.61,0,0
2845.N,D,20060511,188.62,188.62,188.62,188.62,0,0
2845.N,D,20060512,188.63,188.63,188.63,188.63,0,0
2845.N,D,20060515,188.64,188.64,188.64,188.64,0,0
2845.N,D,20060516,188.66,188.66,188.66,188.66,0,0
2845.N,D,20060517,188.67,188.67,188.67,188.67,0,0
2845.N,D,20060518,188.7,188.7,188.7,188.7,0,0
2845.N,D,20060519,188.71,188.71,188.71,188.71,0,0
2845.N,D,20060522,188.75,188.75,188.75,188.75,0,0
2845.N,D,20060523,188.76,188.76,188.76,188.76,0,0
2845.N,D,20060524,188.78,188.78,188.78,188.78,0,0
2845.N,D,20060525,188.81,188.81,188.81,188.81,0,0
2845.N,D,20060526,188.84,188.84,188.84,188.84,0,0
2845.N,D,20060529,188.88,188.88,188.88,188.88,0,0
2845.N,D,20060530,188.92,188.92,188.92,188.92,0,0
2845.N,D,20060531,188.92,188.92,188.92,188.92,0,0
2845.N,D,20060601,188.92,188.92,188.92,188.92,0,0
2845.N,D,20060602,188.96,188.96,188.96,188.96,0,0
2845.N,D,20060605,188.98,188.98,188.98,188.98,0,0
2845.N,D,20060606,189,189,189,189,0,0
2845.N,D,20060607,189.02,189.02,189.02,189.02,0,0
2845.N,D,20060608,189.02,189.02,189.02,189.02,0,0
2845.N,D,20060609,189.02,189.02,189.02,189.02,0,0
2845.N,D,20060612,189.04,189.04,189.04,189.04,0,0
2845.N,D,20060613,189.03,189.03,189.03,189.03,0,0
2845.N,D,20060614,189.03,189.03,189.03,189.03,0,0
2845.N,D,20060616,189.05,189.05,189.05,189.05,0,0
2845.N,D,20060619,189.07,189.07,189.07,189.07,0,0
2845.N,D,20060620,189.03,189.03,189.03,189.03,0,0
2845.N,D,20060621,188.99,188.99,188.99,188.99,0,0
2845.N,D,20060622,188.99,188.99,188.99,188.99,0,0
2845.N,D,20060623,188.91,188.91,188.91,188.91,0,0
2845.N,D,20060626,188.99,188.99,188.99,188.99,0,0
2845.N,D,20060627,189.04,189.04,189.04,189.04,0,0
2845.N,D,20060628,189.04,189.04,189.04,189.04,0,0
2845.N,D,20060629,189.09,189.09,189.09,189.09,0,0
2845.N,D,20060630,189.09,189.09,189.09,189.09,0,0
2845.N,D,20060703,189.17,189.17,189.17,189.17,0,0
2845.N,D,20060704,189.19,189.19,189.19,189.19,0,0
2845.N,D,20060705,189.19,189.19,189.19,189.19,0,0
2845.N,D,20060706,189.2,189.2,189.2,189.2,0,0
2845.N,D,20060707,189.22,189.22,189.22,189.22,0,0
2845.N,D,20060710,189.22,189.22,189.22,189.22,0,0
2845.N,D,20060711,189.3,189.3,189.3,189.3,0,0
2845.N,D,20060712,189.33,189.33,189.33,189.33,0,0
2845.N,D,20060713,189.33,189.33,189.33,189.33,0,0
2845.N,D,20060714,189.37,189.37,189.37,189.37,0,0
2845.N,D,20060717,189.42,189.42,189.42,189.42,0,0
2845.N,D,20060718,189.45,189.45,189.45,189.45,0,0
2845.N,D,20060719,189.46,189.46,189.46,189.46,0,0
2845.N,D,20060720,189.51,189.51,189.51,189.51,0,0
2845.N,D,20060721,189.52,189.52,189.52,189.52,0,0
2845.N,D,20060724,189.57,189.57,189.57,189.57,0,0
2845.N,D,20060725,189.6,189.6,189.6,189.6,0,0
2845.N,D,20060726,189.6,189.6,189.6,189.6,0,0
2845.N,D,20060727,189.61,189.61,189.61,189.61,0,0
2845.N,D,20060728,189.61,189.61,189.61,189.61,0,0
2845.N,D,20060731,189.64,189.64,189.64,189.64,0,0
2845.N,D,20060801,189.68,189.68,189.68,189.68,0,0
2845.N,D,20060802,189.69,189.69,189.69,189.69,0,0
2845.N,D,20060803,189.72,189.72,189.72,189.72,0,0
2845.N,D,20060804,189.74,189.74,189.74,189.74,0,0
2845.N,D,20060807,189.82,189.82,189.82,189.82,0,0
2845.N,D,20060808,189.82,189.82,189.82,189.82,0,0
2845.N,D,20060809,189.83,189.83,189.83,189.83,0,0
2845.N,D,20060810,189.88,189.88,189.88,189.88,0,0
2845.N,D,20060811,189.88,189.88,189.88,189.88,0,0
2845.N,D,20060814,189.91,189.91,189.91,189.91,0,0
2845.N,D,20060816,189.92,189.92,189.92,189.92,0,0
2845.N,D,20060817,189.92,189.92,189.92,189.92,0,0
2845.N,D,20060818,189.92,189.92,189.92,189.92,0,0
2845.N,D,20060821,189.99,189.99,189.99,189.99,0,0
2845.N,D,20060822,190,190,190,190,0,0
2845.N,D,20060823,190.03,190.03,190.03,190.03,0,0
2845.N,D,20060824,190.04,190.04,190.04,190.04,0,0
2845.N,D,20060825,190.07,190.07,190.07,190.07,0,0
2845.N,D,20060828,190.12,190.12,190.12,190.12,0,0
2845.N,D,20060829,190.14,190.14,190.14,190.14,0,0
2845.N,D,20060830,190.15,190.15,190.15,190.15,0,0
2845.N,D,20060831,190.18,190.18,190.18,190.18,0,0
2845.N,D,20060901,190.18,190.18,190.18,190.18,0,0
2845.N,D,20060904,190.23,190.23,190.23,190.23,0,0
2845.N,D,20060905,190.25,190.25,190.25,190.25,0,0
2845.N,D,20060906,190.27,190.27,190.27,190.27,0,0
2845.N,D,20060907,190.28,190.28,190.28,190.28,0,0
2845.N,D,20060908,190.28,190.28,190.28,190.28,0,0
2845.N,D,20060911,190.36,190.36,190.36,190.36,0,0
2845.N,D,20060912,190.33,190.33,190.33,190.33,0,0
2845.N,D,20060913,190.39,190.39,190.39,190.39,0,0
2845.N,D,20060914,190.41,190.41,190.41,190.41,0,0
2845.N,D,20060915,190.43,190.43,190.43,190.43,0,0
2845.N,D,20060918,190.49,190.49,190.49,190.49,0,0
2845.N,D,20060919,190.51,190.51,190.51,190.51,0,0
2845.N,D,20060920,190.53,190.53,190.53,190.53,0,0
2845.N,D,20060921,190.53,190.53,190.53,190.53,0,0
2845.N,D,20060922,190.56,190.56,190.56,190.56,0,0
2845.N,D,20060925,190.62,190.62,190.62,190.62,0,0
2845.N,D,20060926,190.64,190.64,190.64,190.64,0,0
2845.N,D,20060927,190.64,190.64,190.64,190.64,0,0
2845.N,D,20060928,190.65,190.65,190.65,190.65,0,0
2845.N,D,20060929,190.67,190.67,190.67,190.67,0,0
2845.N,D,20061002,190.71,190.71,190.71,190.71,0,0
2845.N,D,20061003,190.75,190.75,190.75,190.75,0,0
2845.N,D,20061004,190.77,190.77,190.77,190.77,0,0
2845.N,D,20061005,190.78,190.78,190.78,190.78,0,0
2845.N,D,20061006,190.8,190.8,190.8,190.8,0,0
2845.N,D,20061009,190.86,190.86,190.86,190.86,0,0
2845.N,D,20061010,190.89,190.89,190.89,190.89,0,0
2845.N,D,20061011,190.89,190.89,190.89,190.89,0,0
2845.N,D,20061012,190.9,190.9,190.9,190.9,0,0
2845.N,D,20061013,190.95,190.95,190.95,190.95,0,0
2845.N,D,20061016,191.01,191.01,191.01,191.01,0,0
2845.N,D,20061017,191.02,191.02,191.02,191.02,0,0
2845.N,D,20061018,191.05,191.05,191.05,191.05,0,0
2845.N,D,20061019,191.09,191.09,191.09,191.09,0,0
