Symbol,Dzien,Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,nie,nie
2840.N,D,20050314,175.22,175.22,175.22,175.22,0,0
2840.N,D,20050315,175.21,175.21,175.21,175.21,0,0
2840.N,D,20050316,172.07,172.07,172.07,172.07,0,0
2840.N,D,20050317,170.86,170.86,170.86,170.86,0,0
2840.N,D,20050318,171.85,171.85,171.85,171.85,0,0
2840.N,D,20050321,169.06,169.06,169.06,169.06,0,0
2840.N,D,20050322,171.42,171.42,171.42,171.42,0,0
2840.N,D,20050323,171.13,171.13,171.13,171.13,0,0
2840.N,D,20050324,171.82,171.82,171.82,171.82,0,0
2840.N,D,20050329,171.67,171.67,171.67,171.67,0,0
2840.N,D,20050330,172.94,172.94,172.94,172.94,0,0
2840.N,D,20050331,174.41,174.41,174.41,174.41,0,0
2840.N,D,20050401,174.01,174.01,174.01,174.01,0,0
2840.N,D,20050404,173.67,173.67,173.67,173.67,0,0
2840.N,D,20050405,175.29,175.29,175.29,175.29,0,0
2840.N,D,20050406,175.96,175.96,175.96,175.96,0,0
2840.N,D,20050407,174.83,174.83,174.83,174.83,0,0
2840.N,D,20050411,174.92,174.92,174.92,174.92,0,0
2840.N,D,20050412,174.48,174.48,174.48,174.48,0,0
2840.N,D,20050413,174.51,174.51,174.51,174.51,0,0
2840.N,D,20050414,172.83,172.83,172.83,172.83,0,0
2840.N,D,20050415,171.82,171.82,171.82,171.82,0,0
2840.N,D,20050418,168.91,168.91,168.91,168.91,0,0
2840.N,D,20050419,168.76,168.76,168.76,168.76,0,0
2840.N,D,20050420,166.79,166.79,166.79,166.79,0,0
2840.N,D,20050421,168.68,168.68,168.68,168.68,0,0
2840.N,D,20050422,169.73,169.73,169.73,169.73,0,0
2840.N,D,20050425,169.77,169.77,169.77,169.77,0,0
2840.N,D,20050426,168.36,168.36,168.36,168.36,0,0
2840.N,D,20050427,166.3,166.3,166.3,166.3,0,0
2840.N,D,20050428,164.62,164.62,164.62,164.62,0,0
2840.N,D,20050429,165.83,165.83,165.83,165.83,0,0
2840.N,D,20050502,166.27,166.27,166.27,166.27,0,0
2840.N,D,20050504,166.52,166.52,166.52,166.52,0,0
2840.N,D,20050505,167.15,167.15,167.15,167.15,0,0
2840.N,D,20050506,167.2,167.2,167.2,167.2,0,0
2840.N,D,20050509,167.04,167.04,167.04,167.04,0,0
2840.N,D,20050510,165.23,165.23,165.23,165.23,0,0
2840.N,D,20050511,165.78,165.78,165.78,165.78,0,0
2840.N,D,20050512,165.87,165.87,165.87,165.87,0,0
2840.N,D,20050513,164.73,164.73,164.73,164.73,0,0
2840.N,D,20050516,164.42,164.42,164.42,164.42,0,0
2840.N,D,20050517,165.23,165.23,165.23,165.23,0,0
2840.N,D,20050518,167.32,167.32,167.32,167.32,0,0
2840.N,D,20050519,167.57,167.57,167.57,167.57,0,0
2840.N,D,20050520,167.81,167.81,167.81,167.81,0,0
2840.N,D,20050523,167.67,167.67,167.67,167.67,0,0
2840.N,D,20050524,166.7,166.7,166.7,166.7,0,0
2840.N,D,20050525,166.65,166.65,166.65,166.65,0,0
2840.N,D,20050527,169.1,169.1,169.1,169.1,0,0
2840.N,D,20050530,169.41,169.41,169.41,169.41,0,0
2840.N,D,20050531,169.3,169.3,169.3,169.3,0,0
2840.N,D,20050601,167.91,167.91,167.91,167.91,0,0
2840.N,D,20050602,169.44,169.44,169.44,169.44,0,0
2840.N,D,20050603,170.63,170.63,170.63,170.63,0,0
2840.N,D,20050606,172.8,172.8,172.8,172.8,0,0
2840.N,D,20050607,173.54,173.54,173.54,173.54,0,0
2840.N,D,20050608,173.42,173.42,173.42,173.42,0,0
2840.N,D,20050609,174.14,174.14,174.14,174.14,0,0
2840.N,D,20050610,174.08,174.08,174.08,174.08,0,0
2840.N,D,20050613,174.65,174.65,174.65,174.65,0,0
2840.N,D,20050614,173.26,173.26,173.26,173.26,0,0
2840.N,D,20050615,175.53,175.53,175.53,175.53,0,0
2840.N,D,20050616,175.74,175.74,175.74,175.74,0,0
2840.N,D,20050617,176.85,176.85,176.85,176.85,0,0
2840.N,D,20050620,177.1,177.1,177.1,177.1,0,0
2840.N,D,20050621,176.95,176.95,176.95,176.95,0,0
2840.N,D,20050622,178.7,178.7,178.7,178.7,0,0
2840.N,D,20050623,177.96,177.96,177.96,177.96,0,0
2840.N,D,20050624,176.71,176.71,176.71,176.71,0,0
2840.N,D,20050627,175.37,175.37,175.37,175.37,0,0
2840.N,D,20050628,176.47,176.47,176.47,176.47,0,0
2840.N,D,20050629,176.26,176.26,176.26,176.26,0,0
2840.N,D,20050630,178.18,178.18,178.18,178.18,0,0
2840.N,D,20050701,179.85,179.85,179.85,179.85,0,0
2840.N,D,20050704,181.3,181.3,181.3,181.3,0,0
2840.N,D,20050705,180.5,180.5,180.5,180.5,0,0
2840.N,D,20050706,181.19,181.19,181.19,181.19,0,0
2840.N,D,20050707,178.98,178.98,178.98,178.98,0,0
2840.N,D,20050708,180.76,180.76,180.76,180.76,0,0
2840.N,D,20050711,180.48,180.48,180.48,180.48,0,0
2840.N,D,20050712,182.82,182.82,182.82,182.82,0,0
2840.N,D,20050713,184.23,184.23,184.23,184.23,0,0
2840.N,D,20050714,184.31,184.31,184.31,184.31,0,0
2840.N,D,20050715,183.8,183.8,183.8,183.8,0,0
2840.N,D,20050718,182.2,182.2,182.2,182.2,0,0
2840.N,D,20050719,182.49,182.49,182.49,182.49,0,0
2840.N,D,20050720,183.73,183.73,183.73,183.73,0,0
2840.N,D,20050721,183.05,183.05,183.05,183.05,0,0
2840.N,D,20050722,181.81,181.81,181.81,181.81,0,0
2840.N,D,20050725,182.81,182.81,182.81,182.81,0,0
2840.N,D,20050726,183.82,183.82,183.82,183.82,0,0
2840.N,D,20050727,185.41,185.41,185.41,185.41,0,0
2840.N,D,20050728,187.29,187.29,187.29,187.29,0,0
2840.N,D,20050729,188.5,188.5,188.5,188.5,0,0
2840.N,D,20050801,189.78,189.78,189.78,189.78,0,0
2840.N,D,20050802,193.14,193.14,193.14,193.14,0,0
2840.N,D,20050803,190.87,190.87,190.87,190.87,0,0
2840.N,D,20050804,190.95,190.95,190.95,190.95,0,0
2840.N,D,20050805,191.23,191.23,191.23,191.23,0,0
2840.N,D,20050808,193.88,193.88,193.88,193.88,0,0
2840.N,D,20050809,194.05,194.05,194.05,194.05,0,0
2840.N,D,20050810,192.34,192.34,192.34,192.34,0,0
2840.N,D,20050811,192.02,192.02,192.02,192.02,0,0
2840.N,D,20050812,190.51,190.51,190.51,190.51,0,0
2840.N,D,20050816,191.66,191.66,191.66,191.66,0,0
2840.N,D,20050817,190.82,190.82,190.82,190.82,0,0
2840.N,D,20050818,188.91,188.91,188.91,188.91,0,0
2840.N,D,20050819,189.12,189.12,189.12,189.12,0,0
2840.N,D,20050822,189.74,189.74,189.74,189.74,0,0
2840.N,D,20050823,190.24,190.24,190.24,190.24,0,0
2840.N,D,20050824,190.09,190.09,190.09,190.09,0,0
2840.N,D,20050825,189.64,189.64,189.64,189.64,0,0
2840.N,D,20050826,191.76,191.76,191.76,191.76,0,0
2840.N,D,20050829,192.85,192.85,192.85,192.85,0,0
2840.N,D,20050830,194.41,194.41,194.41,194.41,0,0
2840.N,D,20050831,194.2,194.2,194.2,194.2,0,0
2840.N,D,20050901,196.93,196.93,196.93,196.93,0,0
2840.N,D,20050902,197.28,197.28,197.28,197.28,0,0
2840.N,D,20050905,195.92,195.92,195.92,195.92,0,0
2840.N,D,20050906,196.69,196.69,196.69,196.69,0,0
2840.N,D,20050907,196.95,196.95,196.95,196.95,0,0
2840.N,D,20050908,195.88,195.88,195.88,195.88,0,0
2840.N,D,20050909,198.12,198.12,198.12,198.12,0,0
2840.N,D,20050912,200.1,200.1,200.1,200.1,0,0
2840.N,D,20050913,199.9,199.9,199.9,199.9,0,0
2840.N,D,20050914,199.88,199.88,199.88,199.88,0,0
2840.N,D,20050915,202.15,202.15,202.15,202.15,0,0
2840.N,D,20050916,204.38,204.38,204.38,204.38,0,0
2840.N,D,20050919,207.59,207.59,207.59,207.59,0,0
2840.N,D,20050920,206.64,206.64,206.64,206.64,0,0
2840.N,D,20050921,205.48,205.48,205.48,205.48,0,0
2840.N,D,20050922,204.59,204.59,204.59,204.59,0,0
2840.N,D,20050923,203.91,203.91,203.91,203.91,0,0
2840.N,D,20050926,205,205,205,205,0,0
2840.N,D,20050927,207.09,207.09,207.09,207.09,0,0
2840.N,D,20050928,205.35,205.35,205.35,205.35,0,0
2840.N,D,20050929,205.67,205.67,205.67,205.67,0,0
2840.N,D,20050930,208.13,208.13,208.13,208.13,0,0
2840.N,D,20051003,210.51,210.51,210.51,210.51,0,0
2840.N,D,20051004,209.88,209.88,209.88,209.88,0,0
2840.N,D,20051005,207.49,207.49,207.49,207.49,0,0
2840.N,D,20051006,201.53,201.53,201.53,201.53,0,0
2840.N,D,20051007,201.41,201.41,201.41,201.41,0,0
2840.N,D,20051010,202,202,202,202,0,0
2840.N,D,20051011,203.83,203.83,203.83,203.83,0,0
2840.N,D,20051012,202.28,202.28,202.28,202.28,0,0
2840.N,D,20051013,195.98,195.98,195.98,195.98,0,0
2840.N,D,20051014,194.81,194.81,194.81,194.81,0,0
2840.N,D,20051017,196.34,196.34,196.34,196.34,0,0
2840.N,D,20051018,196.7,196.7,196.7,196.7,0,0
2840.N,D,20051019,192.95,192.95,192.95,192.95,0,0
2840.N,D,20051020,195.86,195.86,195.86,195.86,0,0
2840.N,D,20051021,195.48,195.48,195.48,195.48,0,0
2840.N,D,20051024,196.39,196.39,196.39,196.39,0,0
2840.N,D,20051025,197.63,197.63,197.63,197.63,0,0
2840.N,D,20051026,196.7,196.7,196.7,196.7,0,0
2840.N,D,20051027,194.55,194.55,194.55,194.55,0,0
2840.N,D,20051028,195.37,195.37,195.37,195.37,0,0
2840.N,D,20051031,196.75,196.75,196.75,196.75,0,0
2840.N,D,20051102,201.14,201.14,201.14,201.14,0,0
2840.N,D,20051103,203.23,203.23,203.23,203.23,0,0
2840.N,D,20051104,204.01,204.01,204.01,204.01,0,0
2840.N,D,20051107,202.3,202.3,202.3,202.3,0,0
2840.N,D,20051108,201.54,201.54,201.54,201.54,0,0
2840.N,D,20051109,201.88,201.88,201.88,201.88,0,0
2840.N,D,20051110,201.56,201.56,201.56,201.56,0,0
2840.N,D,20051114,203.02,203.02,203.02,203.02,0,0
2840.N,D,20051115,201.47,201.47,201.47,201.47,0,0
2840.N,D,20051116,201.93,201.93,201.93,201.93,0,0
2840.N,D,20051117,205.57,205.57,205.57,205.57,0,0
2840.N,D,20051118,205.79,205.79,205.79,205.79,0,0
2840.N,D,20051121,204.26,204.26,204.26,204.26,0,0
2840.N,D,20051122,202.35,202.35,202.35,202.35,0,0
2840.N,D,20051123,203,203,203,203,0,0
2840.N,D,20051124,203.56,203.56,203.56,203.56,0,0
2840.N,D,20051125,203.98,203.98,203.98,203.98,0,0
2840.N,D,20051128,206.08,206.08,206.08,206.08,0,0
2840.N,D,20051129,206.93,206.93,206.93,206.93,0,0
2840.N,D,20051130,207.8,207.8,207.8,207.8,0,0
2840.N,D,20051201,208.85,208.85,208.85,208.85,0,0
2840.N,D,20051202,211.05,211.05,211.05,211.05,0,0
2840.N,D,20051205,209.87,209.87,209.87,209.87,0,0
2840.N,D,20051206,208.28,208.28,208.28,208.28,0,0
2840.N,D,20051207,210.06,210.06,210.06,210.06,0,0
2840.N,D,20051208,210.02,210.02,210.02,210.02,0,0
2840.N,D,20051209,209.45,209.45,209.45,209.45,0,0
2840.N,D,20051212,210.34,210.34,210.34,210.34,0,0
2840.N,D,20051213,209.95,209.95,209.95,209.95,0,0
2840.N,D,20051214,211.66,211.66,211.66,211.66,0,0
2840.N,D,20051215,211.14,211.14,211.14,211.14,0,0
2840.N,D,20051216,212.03,212.03,212.03,212.03,0,0
2840.N,D,20051219,212.81,212.81,212.81,212.81,0,0
2840.N,D,20051220,215.01,215.01,215.01,215.01,0,0
2840.N,D,20051221,216.01,216.01,216.01,216.01,0,0
2840.N,D,20051222,215.63,215.63,215.63,215.63,0,0
2840.N,D,20051223,217.02,217.02,217.02,217.02,0,0
2840.N,D,20051227,219.5,219.5,219.5,219.5,0,0
2840.N,D,20051228,218.54,218.54,218.54,218.54,0,0
2840.N,D,20051229,219.26,219.26,219.26,219.26,0,0
2840.N,D,20051230,217.21,217.21,217.21,217.21,0,0
2840.N,D,20060102,219.31,219.31,219.31,219.31,0,0
2840.N,D,20060103,224.2,224.2,224.2,224.2,0,0
2840.N,D,20060104,228.85,228.85,228.85,228.85,0,0
2840.N,D,20060105,229.08,229.08,229.08,229.08,0,0
2840.N,D,20060106,231.24,231.24,231.24,231.24,0,0
2840.N,D,20060109,230.28,230.28,230.28,230.28,0,0
2840.N,D,20060110,228.41,228.41,228.41,228.41,0,0
2840.N,D,20060111,231.83,231.83,231.83,231.83,0,0
2840.N,D,20060112,232.4,232.4,232.4,232.4,0,0
2840.N,D,20060113,229.81,229.81,229.81,229.81,0,0
2840.N,D,20060116,232.98,232.98,232.98,232.98,0,0
2840.N,D,20060117,233.33,233.33,233.33,233.33,0,0
2840.N,D,20060118,232.16,232.16,232.16,232.16,0,0
2840.N,D,20060119,236.82,236.82,236.82,236.82,0,0
2840.N,D,20060120,238.08,238.08,238.08,238.08,0,0
2840.N,D,20060123,239.3,239.3,239.3,239.3,0,0
2840.N,D,20060124,237.84,237.84,237.84,237.84,0,0
2840.N,D,20060125,240.43,240.43,240.43,240.43,0,0
2840.N,D,20060126,238.64,238.64,238.64,238.64,0,0
2840.N,D,20060127,239.01,239.01,239.01,239.01,0,0
2840.N,D,20060130,237.8,237.8,237.8,237.8,0,0
2840.N,D,20060131,230.89,230.89,230.89,230.89,0,0
2840.N,D,20060201,231.57,231.57,231.57,231.57,0,0
2840.N,D,20060202,231.6,231.6,231.6,231.6,0,0
2840.N,D,20060203,228.37,228.37,228.37,228.37,0,0
2840.N,D,20060206,232.69,232.69,232.69,232.69,0,0
2840.N,D,20060207,234.13,234.13,234.13,234.13,0,0
2840.N,D,20060208,233.43,233.43,233.43,233.43,0,0
2840.N,D,20060209,234.71,234.71,234.71,234.71,0,0
2840.N,D,20060210,232.27,232.27,232.27,232.27,0,0
2840.N,D,20060213,230.85,230.85,230.85,230.85,0,0
2840.N,D,20060214,232.91,232.91,232.91,232.91,0,0
2840.N,D,20060215,233.71,233.71,233.71,233.71,0,0
2840.N,D,20060216,231.06,231.06,231.06,231.06,0,0
2840.N,D,20060217,237.28,237.28,237.28,237.28,0,0
2840.N,D,20060220,240.52,240.52,240.52,240.52,0,0
2840.N,D,20060221,240.93,240.93,240.93,240.93,0,0
2840.N,D,20060222,241.77,241.77,241.77,241.77,0,0
2840.N,D,20060223,241.87,241.87,241.87,241.87,0,0
2840.N,D,20060224,245.82,245.82,245.82,245.82,0,0
2840.N,D,20060227,248.58,248.58,248.58,248.58,0,0
2840.N,D,20060228,241.53,241.53,241.53,241.53,0,0
2840.N,D,20060301,243.74,243.74,243.74,243.74,0,0
2840.N,D,20060302,245.85,245.85,245.85,245.85,0,0
2840.N,D,20060303,244.68,244.68,244.68,244.68,0,0
2840.N,D,20060306,246.11,246.11,246.11,246.11,0,0
2840.N,D,20060307,240.7,240.7,240.7,240.7,0,0
2840.N,D,20060308,236.03,236.03,236.03,236.03,0,0
2840.N,D,20060309,235.91,235.91,235.91,235.91,0,0
2840.N,D,20060310,234.43,234.43,234.43,234.43,0,0
2840.N,D,20060313,234.59,234.59,234.59,234.59,0,0
2840.N,D,20060314,233.95,233.95,233.95,233.95,0,0
2840.N,D,20060315,236.4,236.4,236.4,236.4,0,0
2840.N,D,20060316,241.83,241.83,241.83,241.83,0,0
2840.N,D,20060317,243.23,243.23,243.23,243.23,0,0
2840.N,D,20060320,243.37,243.37,243.37,243.37,0,0
2840.N,D,20060321,242.67,242.67,242.67,242.67,0,0
2840.N,D,20060322,243.26,243.26,243.26,243.26,0,0
2840.N,D,20060323,246.76,246.76,246.76,246.76,0,0
2840.N,D,20060324,249.65,249.65,249.65,249.65,0,0
2840.N,D,20060327,251.92,251.92,251.92,251.92,0,0
2840.N,D,20060328,249.15,249.15,249.15,249.15,0,0
2840.N,D,20060329,249.74,249.74,249.74,249.74,0,0
2840.N,D,20060330,252.16,252.16,252.16,252.16,0,0
2840.N,D,20060331,252.96,252.96,252.96,252.96,0,0
2840.N,D,20060403,256.7,256.7,256.7,256.7,0,0
2840.N,D,20060404,257.32,257.32,257.32,257.32,0,0
2840.N,D,20060405,258.16,258.16,258.16,258.16,0,0
2840.N,D,20060406,260.15,260.15,260.15,260.15,0,0
2840.N,D,20060407,264.43,264.43,264.43,264.43,0,0
2840.N,D,20060410,263.97,263.97,263.97,263.97,0,0
2840.N,D,20060411,261.78,261.78,261.78,261.78,0,0
2840.N,D,20060412,263.75,263.75,263.75,263.75,0,0
2840.N,D,20060413,265.43,265.43,265.43,265.43,0,0
2840.N,D,20060418,269.31,269.31,269.31,269.31,0,0
2840.N,D,20060419,269.51,269.51,269.51,269.51,0,0
2840.N,D,20060420,274.99,274.99,274.99,274.99,0,0
2840.N,D,20060421,275.81,275.81,275.81,275.81,0,0
2840.N,D,20060424,278.56,278.56,278.56,278.56,0,0
2840.N,D,20060425,277.46,277.46,277.46,277.46,0,0
2840.N,D,20060426,280.33,280.33,280.33,280.33,0,0
2840.N,D,20060427,274.49,274.49,274.49,274.49,0,0
2840.N,D,20060428,277.3,277.3,277.3,277.3,0,0
2840.N,D,20060502,277.91,277.91,277.91,277.91,0,0
2840.N,D,20060504,281.7,281.7,281.7,281.7,0,0
2840.N,D,20060505,282.47,282.47,282.47,282.47,0,0
2840.N,D,20060508,283.62,283.62,283.62,283.62,0,0
2840.N,D,20060509,280.33,280.33,280.33,280.33,0,0
2840.N,D,20060510,279.36,279.36,279.36,279.36,0,0
2840.N,D,20060511,285.93,285.93,285.93,285.93,0,0
2840.N,D,20060512,284.1,284.1,284.1,284.1,0,0
2840.N,D,20060515,278.49,278.49,278.49,278.49,0,0
2840.N,D,20060516,277.89,277.89,277.89,277.89,0,0
2840.N,D,20060517,271.57,271.57,271.57,271.57,0,0
2840.N,D,20060518,270.14,270.14,270.14,270.14,0,0
2840.N,D,20060519,269.92,269.92,269.92,269.92,0,0
2840.N,D,20060522,258.83,258.83,258.83,258.83,0,0
2840.N,D,20060523,259.23,259.23,259.23,259.23,0,0
2840.N,D,20060524,252.76,252.76,252.76,252.76,0,0
2840.N,D,20060525,254.13,254.13,254.13,254.13,0,0
2840.N,D,20060526,257.36,257.36,257.36,257.36,0,0
2840.N,D,20060529,257.92,257.92,257.92,257.92,0,0
2840.N,D,20060530,255.12,255.12,255.12,255.12,0,0
2840.N,D,20060531,253.93,253.93,253.93,253.93,0,0
2840.N,D,20060601,256,256,256,256,0,0
2840.N,D,20060602,261.87,261.87,261.87,261.87,0,0
2840.N,D,20060605,263.11,263.11,263.11,263.11,0,0
2840.N,D,20060606,257.91,257.91,257.91,257.91,0,0
2840.N,D,20060607,257.16,257.16,257.16,257.16,0,0
2840.N,D,20060608,251.67,251.67,251.67,251.67,0,0
2840.N,D,20060609,249.63,249.63,249.63,249.63,0,0
2840.N,D,20060612,242.58,242.58,242.58,242.58,0,0
2840.N,D,20060613,236.39,236.39,236.39,236.39,0,0
2840.N,D,20060614,234.64,234.64,234.64,234.64,0,0
2840.N,D,20060616,237.07,237.07,237.07,237.07,0,0
2840.N,D,20060619,240.55,240.55,240.55,240.55,0,0
2840.N,D,20060620,241.25,241.25,241.25,241.25,0,0
2840.N,D,20060621,242.23,242.23,242.23,242.23,0,0
2840.N,D,20060622,241.29,241.29,241.29,241.29,0,0
2840.N,D,20060623,242.27,242.27,242.27,242.27,0,0
2840.N,D,20060626,245.51,245.51,245.51,245.51,0,0
2840.N,D,20060627,254.65,254.65,254.65,254.65,0,0
2840.N,D,20060628,256.98,256.98,256.98,256.98,0,0
2840.N,D,20060629,256.01,256.01,256.01,256.01,0,0
2840.N,D,20060630,260.36,260.36,260.36,260.36,0,0
2840.N,D,20060703,261.25,261.25,261.25,261.25,0,0
2840.N,D,20060704,263.81,263.81,263.81,263.81,0,0
2840.N,D,20060705,262.57,262.57,262.57,262.57,0,0
2840.N,D,20060706,267.66,267.66,267.66,267.66,0,0
2840.N,D,20060707,273.19,273.19,273.19,273.19,0,0
2840.N,D,20060710,274.89,274.89,274.89,274.89,0,0
2840.N,D,20060711,274.04,274.04,274.04,274.04,0,0
2840.N,D,20060712,276.61,276.61,276.61,276.61,0,0
2840.N,D,20060713,268.89,268.89,268.89,268.89,0,0
2840.N,D,20060714,268.79,268.79,268.79,268.79,0,0
2840.N,D,20060717,266.39,266.39,266.39,266.39,0,0
2840.N,D,20060718,270,270,270,270,0,0
2840.N,D,20060719,271.16,271.16,271.16,271.16,0,0
2840.N,D,20060720,278.48,278.48,278.48,278.48,0,0
2840.N,D,20060721,278.84,278.84,278.84,278.84,0,0
2840.N,D,20060724,281.16,281.16,281.16,281.16,0,0
2840.N,D,20060725,284.6,284.6,284.6,284.6,0,0
2840.N,D,20060726,286.41,286.41,286.41,286.41,0,0
2840.N,D,20060727,293.62,293.62,293.62,293.62,0,0
2840.N,D,20060728,293.75,293.75,293.75,293.75,0,0
2840.N,D,20060731,294.76,294.76,294.76,294.76,0,0
2840.N,D,20060801,291.47,291.47,291.47,291.47,0,0
2840.N,D,20060802,289.73,289.73,289.73,289.73,0,0
2840.N,D,20060803,282.94,282.94,282.94,282.94,0,0
2840.N,D,20060804,285.32,285.32,285.32,285.32,0,0
2840.N,D,20060807,283.14,283.14,283.14,283.14,0,0
2840.N,D,20060808,283.36,283.36,283.36,283.36,0,0
2840.N,D,20060809,288.74,288.74,288.74,288.74,0,0
2840.N,D,20060810,286.11,286.11,286.11,286.11,0,0
2840.N,D,20060811,282.28,282.28,282.28,282.28,0,0
2840.N,D,20060814,283.2,283.2,283.2,283.2,0,0
2840.N,D,20060816,284.17,284.17,284.17,284.17,0,0
2840.N,D,20060817,282.15,282.15,282.15,282.15,0,0
2840.N,D,20060818,282.62,282.62,282.62,282.62,0,0
2840.N,D,20060821,283.22,283.22,283.22,283.22,0,0
2840.N,D,20060822,284.88,284.88,284.88,284.88,0,0
2840.N,D,20060823,285,285,285,285,0,0
2840.N,D,20060824,281.22,281.22,281.22,281.22,0,0
2840.N,D,20060825,280.03,280.03,280.03,280.03,0,0
2840.N,D,20060828,278.42,278.42,278.42,278.42,0,0
2840.N,D,20060829,284.44,284.44,284.44,284.44,0,0
2840.N,D,20060830,287,287,287,287,0,0
2840.N,D,20060831,285.05,285.05,285.05,285.05,0,0
2840.N,D,20060901,285.8,285.8,285.8,285.8,0,0
2840.N,D,20060904,292.24,292.24,292.24,292.24,0,0
2840.N,D,20060905,293.1,293.1,293.1,293.1,0,0
2840.N,D,20060906,292.06,292.06,292.06,292.06,0,0
2840.N,D,20060907,289.18,289.18,289.18,289.18,0,0
2840.N,D,20060908,288.99,288.99,288.99,288.99,0,0
2840.N,D,20060911,288.05,288.05,288.05,288.05,0,0
2840.N,D,20060912,290.55,290.55,290.55,290.55,0,0
2840.N,D,20060913,294.42,294.42,294.42,294.42,0,0
2840.N,D,20060914,293.3,293.3,293.3,293.3,0,0
2840.N,D,20060915,293.25,293.25,293.25,293.25,0,0
2840.N,D,20060918,298.13,298.13,298.13,298.13,0,0
2840.N,D,20060919,297.1,297.1,297.1,297.1,0,0
2840.N,D,20060920,294.72,294.72,294.72,294.72,0,0
2840.N,D,20060921,294.92,294.92,294.92,294.92,0,0
2840.N,D,20060922,295.37,295.37,295.37,295.37,0,0
2840.N,D,20060925,298.73,298.73,298.73,298.73,0,0
2840.N,D,20060926,299.58,299.58,299.58,299.58,0,0
2840.N,D,20060927,296.13,296.13,296.13,296.13,0,0
2840.N,D,20060928,297.88,297.88,297.88,297.88,0,0
2840.N,D,20060929,296.03,296.03,296.03,296.03,0,0
2840.N,D,20061002,296.33,296.33,296.33,296.33,0,0
2840.N,D,20061003,295.67,295.67,295.67,295.67,0,0
2840.N,D,20061004,296.75,296.75,296.75,296.75,0,0
2840.N,D,20061005,301.78,301.78,301.78,301.78,0,0
2840.N,D,20061006,301.34,301.34,301.34,301.34,0,0
2840.N,D,20061009,304.16,304.16,304.16,304.16,0,0
2840.N,D,20061010,306.23,306.23,306.23,306.23,0,0
2840.N,D,20061011,307.92,307.92,307.92,307.92,0,0
2840.N,D,20061012,312.01,312.01,312.01,312.01,0,0
2840.N,D,20061013,313.73,313.73,313.73,313.73,0,0
2840.N,D,20061016,314.15,314.15,314.15,314.15,0,0
2840.N,D,20061017,311.7,311.7,311.7,311.7,0,0
2840.N,D,20061018,315.69,315.69,315.69,315.69,0,0
2840.N,D,20061019,317,317,317,317,0,0
2840.N,D,20061020,316.11,316.11,316.11,316.11,0,0
2840.N,D,20061023,315.27,315.27,315.27,315.27,0,0
2840.N,D,20061024,317.01,317.01,317.01,317.01,0,0
2840.N,D,20061025,318.65,318.65,318.65,318.65,0,0
2840.N,D,20061026,321.36,321.36,321.36,321.36,0,0
2840.N,D,20061027,317.68,317.68,317.68,317.68,0,0
2840.N,D,20061030,315.28,315.28,315.28,315.28,0,0
2840.N,D,20061031,315.41,315.41,315.41,315.41,0,0
2840.N,D,20061102,315.39,315.39,315.39,315.39,0,0
2840.N,D,20061103,319.33,319.33,319.33,319.33,0,0
2840.N,D,20061106,323.66,323.66,323.66,323.66,0,0
2840.N,D,20061107,326.76,326.76,326.76,326.76,0,0
2840.N,D,20061108,326.53,326.53,326.53,326.53,0,0
2840.N,D,20061109,327.74,327.74,327.74,327.74,0,0
2840.N,D,20061110,324.62,324.62,324.62,324.62,0,0
2840.N,D,20061113,323.86,323.86,323.86,323.86,0,0
2840.N,D,20061114,324.3,324.3,324.3,324.3,0,0
2840.N,D,20061115,320.03,320.03,320.03,320.03,0,0
2840.N,D,20061116,322.74,322.74,322.74,322.74,0,0
2840.N,D,20061117,321.64,321.64,321.64,321.64,0,0
2840.N,D,20061120,320.71,320.71,320.71,320.71,0,0
2840.N,D,20061121,325.04,325.04,325.04,325.04,0,0
2840.N,D,20061122,328.74,328.74,328.74,328.74,0,0
2840.N,D,20061123,329.71,329.71,329.71,329.71,0,0
2840.N,D,20061124,328.68,328.68,328.68,328.68,0,0
2840.N,D,20061127,330.06,330.06,330.06,330.06,0,0
2840.N,D,20061128,329,329,329,329,0,0
2840.N,D,20061129,335.15,335.15,335.15,335.15,0,0
2840.N,D,20061130,335.53,335.53,335.53,335.53,0,0
2840.N,D,20061201,338.51,338.51,338.51,338.51,0,0
2840.N,D,20061204,344.24,344.24,344.24,344.24,0,0
2840.N,D,20061205,348.43,348.43,348.43,348.43,0,0
2840.N,D,20061206,346.71,346.71,346.71,346.71,0,0
2840.N,D,20061207,348.87,348.87,348.87,348.87,0,0
2840.N,D,20061208,348.15,348.15,348.15,348.15,0,0
2840.N,D,20061211,347.38,347.38,347.38,347.38,0,0
2840.N,D,20061212,346.1,346.1,346.1,346.1,0,0
2840.N,D,20061213,346.3,346.3,346.3,346.3,0,0
2840.N,D,20061214,347.68,347.68,347.68,347.68,0,0
2840.N,D,20061215,346.58,346.58,346.58,346.58,0,0
2840.N,D,20061218,348.59,348.59,348.59,348.59,0,0
2840.N,D,20061219,340.28,340.28,340.28,340.28,0,0
2840.N,D,20061220,336.46,336.46,336.46,336.46,0,0
2840.N,D,20061221,336.54,336.54,336.54,336.54,0,0
2840.N,D,20061222,335.85,335.85,335.85,335.85,0,0
2840.N,D,20061227,339.94,339.94,339.94,339.94,0,0
2840.N,D,20061228,338.56,338.56,338.56,338.56,0,0
2840.N,D,20061229,338.58,338.58,338.58,338.58,0,0
